year,date,exam_type,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes,_場次
112,2023/11/11,食品品保初級工程師,食品科學概論,45,有關製茶加工中的發酵程序，下列敘述何者不正確？,一般都涉及微生物的參與,"主要涉及茶菁內的酵素性反應(例如多元酚氧化酶)與兒茶素、單寧、葉綠素等成分
的氧化及變色反應",發酵程度的認定可用茶葉中兒茶素氧化程度的高低作為依據,東方美人茶的發酵程度一般高於高山烏龍茶,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,46,"殺菌釜作低酸性食品之殺菌時，若有未妥善控制造成之偏差，在殺菌完後經過一
段時間才發現者，應如何處理？",應一律予以銷毀,得再次殺菌，補足殺菌值缺額即可出廠，否則應予銷毀,如經評估證實此等產品無危害公共健康的微生物存在則可出廠，否則應予銷毀,如在二星期內未出現膨罐則可出廠，否則應予銷毀,C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,47,將澱粉從原料分離以製造食用澱粉，下列何者一般不需經過浸漬處理？,稻米,玉米,甘薯,小麥,C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,48,"蔬果預冷保鮮的要求，取決於蔬果的種類、預冷方法等因子，商業操作上，在建
立預冷降溫曲線後，一般用何種預冷時間作為預冷操作的實際估計？",7/8 預冷時間,1/2 預冷時間,1/8 預冷時間,3/4 預冷時間,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,49,有關蔬菜罐頭之加工技術，下列敘述何者正確？,"竹筍中之酪胺酸在加熱時可被溶出並與氮化物結合，易造成竹筍罐頭汁液白濁而
影響商品價值，一般可以加長原料漂水時間而防止之",整粒番茄罐頭之加工，常使用食鹽來保持番茄固有之果形並防止軟化,"蘆筍罐頭之加工極易因脫錫現象而無法產生香氣，應注意製程盡量排除空氣並配
合高溫短時殺菌","洋菇罐頭之加工可在鹽液中酌量添加維生素C 及檸檬酸，以改善高溫短時殺菌所
造成的過度收縮現象",A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,50,有關果汁之加工技術，下列敘述何者正確？,番茄汁之加工一般會先採冷破碎榨汁，再行殺菁破壞其酵素，以提高汁液粘度,葡萄汁之加工一般會先加熱至適當溫度以促使色素溶出，再行榨汁,"生產混濁果汁時，一般會以超過濾法來控制果汁的固形物，使果肉安定懸浮於果
汁中",一般市售「稀釋果汁飲料」，其糖度約控制在18-25%，酸度約控制在0.1-0.5%之間,B,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,51,"當葡萄糖經過酵母菌發酵反應變成酒精時，理論上，1 公克的葡萄糖經發酵後可
產生：",0.511 公克的酒精,1 公克的酒精,0.667 公克的酒精,0.801 公克的酒精,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,52,黃豆及小麥是釀造醬油的主原料，在製麴前：,黃豆需先經焙炒，小麥則需先經浸漬潤麥及蒸煮,小麥需先經焙炒，黃豆則需先經浸漬蒸煮,二者皆需先焙炒再浸漬蒸煮,小麥需先經焙炒，黃豆則需先經焙炒再浸漬蒸煮,B,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,53,有關釀造酒之加工技術，下列敘述何者正確？,其加工原理是利用醣類被微生物或酵素分解變為酒精及醋的作用,單式發酵釀造酒是直接利用含澱粉質的原料經酵母菌作用而成,啤酒之釀造一般以“單行複式發酵”程序進行之,葡萄酒等高酒精濃度發酵產品一般以“並行複式發酵”程序進行之,C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,54,"食品進行冷凍處理，當溫度降至最大冰晶生成帶之最低溫時，此時食品中約有多
少所含之液體已凍結成冰晶？",60 ~ 80%,40 ~ 50%,20 ~ 30%,95~ 100%,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,55,下列何種包裝食品適合採用真空包裝？,洋芋片,乾酪片,即溶咖啡,胚芽米,D,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,56,毛豆若未經殺菁即予冷凍保存，會因何種酵素的作用，導致產生不良風味？,果膠酶,磷酸脂解酶,脂肪加氧酶(lipoxygenase),超氧歧化酶(superoxide dismutase),C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,57,有關影響罐頭真空度的因素，下列敘述何者正確？,罐頭上部空隙愈大，真空度愈低,脫氣時，罐內溫度愈高，真空度愈低,罐外大氣壓力愈低，真空度愈低,脫氣時間愈久，真空度愈低,C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,58,有關乾式及濕式灰分測定法的比較，下列敘述何者錯誤？,溫度：濕式灰分測定法所需的溫度較高,時間：濕式灰分測定法所需的時間較長,操作過程：乾式灰分測定法較簡單,樣品前處理：乾式灰分測定法較簡單,B,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,59,下列微生物最可能在低水活性(0.8)食品中檢測到的是？,Aspergillus,Saccharomyces,Vibrio,Acetobacter,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,60,有關茶葉之敘述，何者有誤？,紅茶屬於半發酵茶,烏龍茶屬於半發酵茶,綠茶屬於不發酵茶,半發酵係指萎凋作業,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,61,下列有關商業殺菌的名詞定義，何者有誤？,"D 值係指在一定的致死溫度條件下，某細菌數群中90％的原有殘存活菌被殺死所
需的時間(min)，所以D 值指溫度","Z 值係指在一定條件下，縮短某微生物90%的加熱時間，所需要提高的溫度值，
所以Z 值指溫度","F 值係指在一特定溫度條件下，殺死一定數量目標菌所需要熱處理的時間(min)，
所以F 值指時間",罐頭殺菌用的F0 值，係指在121℃下殺菌作業，所需的時間,A,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,62,液體蛋的殺菌，一般採取下列何種方法？,超高溫滅菌法(UHT),高溫短時滅菌法(HTST),巴氏低溫滅菌法(Pasteurization),低溫長時滅菌法(LTLT),C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,63,有關加工肉品中食品添加物之添加目的，下列敘述何者正確？,蛋黃可做為肉品的保色劑,磷酸鹽可作為肉品的結著劑,亞硝酸鹽可作為肉品的乳化劑,己二烯酸可作為肉品的調酸劑,B,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,64,"食品加工保藏法中，利用溫度的升高將食品中的病原菌、毒素產生菌、腐敗菌完
全消滅，雖可能殘存有耐熱性孢子，然其殘存孢子於一般貯運條件下不會萌芽，
這種殺菌法稱為：",殺菁殺菌法,商業殺菌法,絕對殺菌法,相對殺菌法,B,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,65,豬肉醬罐頭製程中的加熱殺菌條件，下列何者最適合？,121℃加熱15 秒鐘,135℃加熱5 秒鐘,121℃加熱15 分鐘,100℃加熱20 分鐘,C,,第二次
112,2023/11/11,食品品保初級工程師,食品科學概論,66,可利用微生物檢測的維生素為？,維生素A,菸鹼酸,生物素,維生素C,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,1,"若企業產品僅提供業務用，企業官網適合建置哪些內容？A.產品系列圖樣；B.投入關
鍵字促使網站排名優化；C.國內外市場使用相同關鍵字；D.導入google analytics 了解
網站訪客輪廓",ABCD,ABC,ABD,BCD,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,2,"美國FDA 於2019 年啟動數位系統管理食品安全，根據食品類型和原產國過去發生的
問題等條件，對進口食品進行風險分級，當年使用的數位科技不包括？",數據分析,人工智慧(AI),區塊鏈,機械學習,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,3,"針對品質不同的時期、不同的人或組織都對它有不同的定義，請問以下描述何者有
誤？",戴明博士：品質是一種以最經濟的方式，生產出最有效且有買主的製品,費根堡博士：品質必定是「最好的」,克勞斯比博士：品質就是符合要求標準,ISO 9000：某一標的之一套固有特性符合其要求事項之程度,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,4,下列何者不是餐飲業食品安全管制衛生評鑑應具備的申請資格？,領有工廠登記證,設有食品安全管制系統小組,具有縣市食品產業公會會員,具有符合食品良好衛生規範建築與設施硬體要求及軟體管理下之各項標準作業程序書,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,5,若身為食品業者，生產真空包裝型態之即食食品，其產品安全性考慮因子不包括：,成品保存溫度條件,pH,放射線照射,水活性,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,6,"利用直方圖可了解製程能力與產品規格之間的關係，作為品質改善的依據，請問直方
圖以何種方式呈現為佳？",雙峰型,左偏型,右偏型,常態分配型,D,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,7,透過資訊技術調整流程稱為？,數位化,數位優化,數位轉型,數位流程,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,8,品管新七大手法中，請問那一個手法與數據有關？,PDPC(Process decision program chart)法,親和圖法,矩陣數據解析法,箭線圖法,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,9,"品管大師克勞斯比致力推動「零缺點」(Zero Defect)活動，請問下列那一項非其主要
原則精神？",品質追求最好,品質是預防而來的，而不是靠檢驗,衡量品質的標準是「零缺點」，而不是差不多,以「產品不符合標準的代價」來衡量品質,A,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,10,"組織營運和食品安管理系統(Food Safety Management System)的相關議題有關，下列
何項與組織的外部議題無關？",社會和經濟的環境,員工職場的滿意度,競爭與市場的分析,知識和績效的議題,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,11,食品安全管理系統強調風險管理，請問下列敘述何者錯誤？,風險係指不確定性的效應,風險係指對工廠有危害的負面效應,風險也有可能指對於工廠而言是正面的效應,風險管理對於工廠的食品安全管理系統而言可增進其有效性,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,12,"110 年7 月1 日起公告之食品中微生物衛生標準，對於冷藏之柳橙鮮榨果汁飲料業應
注意：",衛生標準未改變,衛生標準已改變，須驗腸桿菌科,衛生標準項目未改變，其限量改變,衛生標準已改變，需檢驗大腸桿菌、沙門氏菌及大腸桿菌O157:H7,D,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,13,"某食品廠接受代工包裝食品添加物，其委託商提供合法之食品添加物許可證，該食品
廠：",合法，因為其委託商提供之證明合法,不合法，該食品廠需申請食品添加物許可證,合法，因為該食品廠已有食品工廠登記，符合食品製造要求,不合法，因為委託商僅提供合法之食品添加物許可證還不夠，還須提出販售證明,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,14,關於食品工廠食品安全文化的建立，下列敘述何者正確？,不包含外包人員,工廠負責人不需參與,承諾食品安全政策,客戶的需求,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,15,工廠現場常張貼許多標語，請問一般所謂的5S 運動，不包括下列那一項？,整頓,清掃,安全,整理,C,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,16,"危害分析重要管制點制度(hazard analysis critical control point system；HACCP system；
簡稱HACCP 制度)。其中危害分析(HA)是指：",以科學與技術為根據，來判定安全危害分析重要管制點,"針對食品生產過程，包括從原料採收處理開始，經由加工、包裝，流通乃至最終產品
提供消費者為止，進行一科學化及系統化之評估分析以瞭解各種危害發生之可能性","針對製程中之某一點、步驟或程序，其危害發生之可能性高者，訂定有效控制措施與
條件以預防、去除或降低食品危害至最低可以接受之程度",食品中可能引起消費者不安全之生物、化學或物理性物質,B,,第二次
112,2023/11/11,食品品保初級工程師,食品品保概論,17,"最近由某國出口至本國之「片狀紅辣椒(FLAKED RED PEPPER)」，檢出含非法定著
色劑，此至少係指其規定不符：",不符合我國之「食品添加物使用範圍及限量暨規格標準」規定,不符合出口國之規定,不符合WHO 之規定,以上皆非,A,,第二次
